H_degree,DL_LteThp(bps),DL_NrDlThp(bps),DL_LteAck%,DL_LteNack%,DL_LteDtx%,DL_LteBLER%,DL_LteThp%,DL_NrAck%,DL_NrNack%,DL_NrDtx%,DL_NrBLER%,DL_NrThp%,UL_LteAck%,UL_LteNack%,UL_LteDtx%,UL_LteBLER%,UL_NrAck%,UL_NrNack%,UL_NrDtx%,UL_NrBLER%,UL_LteThp%,UL_LteTph(bps),UL_NrThp%,UL_NrTph(bps),Lte_RSRP(dBm),Lte_RSRQ(dBm),NR_RSRP(dBm),NR_RSRQ(dBm),NR_SINR(dBm),UE_PowerMeas(mW),NRULpwr(dBm),NRDLpwr(dBm),LTEULpwr(dBm),LTEDLpwr(dBm) 
90,26954000,0,98.76543,0,1.234568,1.234568,98.7543,0,0,0,0,0,97.89474,2.105263,0,2.105263,0,0,0,0,97.9971,31069000,0,0,-95,-9.5,0,0,0,1537.4,0,10.1,-9,-52.2
90,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-95,-9.5,0,0,0,1534.26,0,10.1,-9,-52.2
90,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-95,-9.5,0,0,0,1535.27,0,10.1,-9,-52.2
90,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-95,-9.5,0,0,0,1534.43,0,10.1,-9,-52.2
90,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-95,-9.5,0,0,0,1530.73,0,10.1,-9,-52.2
90,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-95,-9.5,0,0,0,1532.92,0,10.1,-9,-52.2
90,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-95,-9.5,0,0,0,1533.7,0,10.1,-9,-52.2
90,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-95,-9.5,0,0,0,1533.25,0,10.1,-9,-52.2
90,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-95,-9.5,0,0,0,1532.1,0,10.1,-9,-52.2
90,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-95,-9.5,0,0,0,1535.43,0,10.1,-9,-52.2
90,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-95,-9.5,0,0,0,1533.02,0,10.1,-9,-52.2
90,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-95,-9.5,0,0,0,1531.99,0,10.1,-9,-52.2
90,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-95,-9.5,0,0,0,1533.85,0,10.1,-9,-52.2
90,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-95,-9.5,0,0,0,1533,0,10.1,-9,-52.2
90,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-95,-9.5,0,0,0,1535.11,0,10.1,-9,-52.2
90,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-95,-9.5,0,0,0,1568.19,0,10.1,-9,-52.2
90,26784000,0,98.24561,0,1.754386,1.754386,98.23038,0,0,0,0,0,97,3,0,3,0,0,0,0,96.99722,30752000,0,0,-95,-9.5,0,0,0,1619.53,0,10.1,-8,-52.2
90,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-95,-9.5,0,0,0,1610.25,0,10.1,-8,-52.2
90,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-95,-9.5,0,0,0,1610.38,0,10.1,-8,-52.2
90,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-95,-9.5,0,0,0,1608.86,0,10.1,-8,-52.2
90,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-95,-9.5,0,0,0,1610.12,0,10.1,-8,-52.2
90,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-95,-9.5,0,0,0,1607.89,0,10.1,-8,-52.2
90,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-95,-9.5,0,0,0,1610.15,0,10.1,-8,-52.2
90,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-95,-9.5,0,0,0,1603.52,0,10.1,-8,-52.2
90,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-95,-9.5,0,0,0,1606.18,0,10.1,-8,-52.2
90,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-95,-9.5,0,0,0,1605.69,0,10.1,-8,-52.2
90,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-95,-9.5,0,0,0,1611.81,0,10.1,-8,-52.2
90,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-95,-9.5,0,0,0,1607.97,0,10.1,-8,-52.2
90,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-95,-9.5,0,0,0,1609.25,0,10.1,-8,-52.2
90,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-95,-9.5,0,0,0,1607.17,0,10.1,-8,-52.2
90,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-95,-9.5,0,0,0,1608.5,0,10.1,-8,-52.2
90,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-95,-9.5,0,0,0,1669.77,0,10.1,-8,-52.2
90,27124000,0,99.38272,0,0.617284,0.617284,99.37715,0,0,0,0,0,98.94737,1.052632,0,1.052632,0,0,0,0,98.94651,31370000,0,0,-95,-9.5,0,0,0,1729.54,0,10.1,-7,-52.2
90,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-95,-9.5,0,0,0,1705.37,0,10.1,-7,-52.2
90,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-95,-9.5,0,0,0,1708.06,0,10.1,-7,-52.2
90,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-95,-9.5,0,0,0,1706.82,0,10.1,-7,-52.2
