H_degree,DL_LteThp(bps),DL_NrDlThp(bps),DL_LteAck%,DL_LteNack%,DL_LteDtx%,DL_LteBLER%,DL_LteThp%,DL_NrAck%,DL_NrNack%,DL_NrDtx%,DL_NrBLER%,DL_NrThp%,UL_LteAck%,UL_LteNack%,UL_LteDtx%,UL_LteBLER%,UL_NrAck%,UL_NrNack%,UL_NrDtx%,UL_NrBLER%,UL_LteThp%,UL_LteTph(bps),UL_NrThp%,UL_NrTph(bps),Lte_RSRP(dBm),Lte_RSRQ(dBm),NR_RSRP(dBm),NR_RSRQ(dBm),NR_SINR(dBm),UE_PowerMeas(mW),NRULpwr(dBm),NRDLpwr(dBm),LTEULpwr(dBm),LTEDLpwr(dBm) 
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1112.41,0,10.1,-8,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1116.14,0,10.1,-8,-52.2
60,27124000,0,99.4152,0,0.5847953,0.5847953,99.41013,0,0,0,0,0,99,1,0,1,0,0,0,0,98.99697,31386000,0,0,-100,-9,0,0,0,1114.41,0,10.1,-8,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1113.27,0,10.1,-8,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9,0,0,0,1121.43,0,10.1,-8,-52.2
60,27124000,0,99.38272,0,0.617284,0.617284,99.37715,0,0,0,0,0,98.94737,1.052632,0,1.052632,0,0,0,0,98.99697,31386000,0,0,-100,-9,0,0,0,1207.05,0,10.1,-8,-52.2
60,26784000,0,98.24561,0,1.754386,1.754386,98.23038,0,0,0,0,0,97,3,0,3,0,0,0,0,96.99722,30752000,0,0,-100,-9.5,0,0,0,1275.84,0,10.1,-7,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9,0,0,0,1275.78,0,10.1,-7,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1274.99,0,10.1,-7,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1273.74,0,10.1,-7,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9,0,0,0,1275.1,0,10.1,-7,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9,0,0,0,1274.73,0,10.1,-7,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1273.81,0,10.1,-7,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9,0,0,0,1275.02,0,10.1,-7,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1273.54,0,10.1,-7,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9,0,0,0,1273.72,0,10.1,-7,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1273.32,0,10.1,-7,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1273.69,0,10.1,-7,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1276.31,0,10.1,-7,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1273.93,0,10.1,-7,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9,0,0,0,1275.65,0,10.1,-7,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1289.59,0,10.1,-7,-52.2
60,26954000,0,98.76543,0,1.234568,1.234568,98.7543,0,0,0,0,0,98.42105,1.578947,0,1.578947,0,0,0,0,98.41976,31203000,0,0,-100,-9.5,0,0,0,1294.87,0,10.1,-6,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9,0,0,0,1291.17,0,10.1,-6,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1303.33,0,10.1,-6,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1301.54,0,10.1,-6,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9,0,0,0,1294.89,0,10.1,-6,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1293.88,0,10.1,-6,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9,0,0,0,1296.27,0,10.1,-6,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1294.59,0,10.1,-6,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1296.31,0,10.1,-6,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1293.66,0,10.1,-6,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1296.11,0,10.1,-6,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1294.75,0,10.1,-6,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9,0,0,0,1301.84,0,10.1,-6,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1302.49,0,10.1,-6,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9,0,0,0,1296.64,0,10.1,-6,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1332.08,0,10.1,-6,-52.2
60,26954000,0,98.76543,0,1.234568,1.234568,98.7543,0,0,0,0,0,98.94737,1.052632,0,1.052632,0,0,0,0,98.99697,31386000,0,0,-100,-9.5,0,0,0,1358.29,0,10.1,-5,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1358.33,0,10.1,-5,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1359.98,0,10.1,-5,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1359.45,0,10.1,-5,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9,0,0,0,1362.01,0,10.1,-5,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1358.77,0,10.1,-5,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9,0,0,0,1358.09,0,10.1,-5,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1358.31,0,10.1,-5,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1357.57,0,10.1,-5,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1358.39,0,10.1,-5,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1357.43,0,10.1,-5,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9,0,0,0,1359.2,0,10.1,-5,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1356.68,0,10.1,-5,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9,0,0,0,1357.82,0,10.1,-5,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9,0,0,0,1355.83,0,10.1,-5,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1381.21,0,10.1,-5,-52.2
60,26954000,0,98.83041,0,1.169591,1.169591,98.82025,0,0,0,0,0,98,2,0,2,0,0,0,0,97.9971,31069000,0,0,-100,-9.5,0,0,0,1391.68,0,10.1,-4,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1391.12,0,10.1,-4,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1389.59,0,10.1,-4,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9,0,0,0,1392.65,0,10.1,-4,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1392.26,0,10.1,-4,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1391.98,0,10.1,-4,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9,0,0,0,1398.61,0,10.1,-4,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1392.76,0,10.1,-4,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1394.44,0,10.1,-4,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1392.86,0,10.1,-4,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1392.66,0,10.1,-4,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9,0,0,0,1394.23,0,10.1,-4,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1394.27,0,10.1,-4,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9,0,0,0,1393.15,0,10.1,-4,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1392.83,0,10.1,-4,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1426.17,0,10.1,-4,-52.2
60,27133000,0,99.4152,0,0.5847953,0.5847953,99.41013,0,0,0,0,0,99,1,0,1,0,0,0,0,98.99697,31386000,0,0,-100,-9.5,0,0,0,1443.24,0,10.1,-3,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1436.85,0,10.1,-3,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1434.26,0,10.1,-3,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9,0,0,0,1443.14,0,10.1,-3,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1462.34,0,10.1,-3,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9,0,0,0,1471.58,0,10.1,-3,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9,0,0,0,1451.8,0,10.1,-3,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1435.36,0,10.1,-3,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1436.15,0,10.1,-3,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1452.8,0,10.1,-3,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1463.66,0,10.1,-3,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9,0,0,0,1451.49,0,10.1,-3,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1463.86,0,10.1,-3,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9,0,0,0,1460.98,0,10.1,-3,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1456.61,0,10.1,-3,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1510.55,0,10.1,-3,-52.2
