H_degree,DL_LteThp(bps),DL_NrDlThp(bps),DL_LteAck%,DL_LteNack%,DL_LteDtx%,DL_LteBLER%,DL_LteThp%,DL_NrAck%,DL_NrNack%,DL_NrDtx%,DL_NrBLER%,DL_NrThp%,UL_LteAck%,UL_LteNack%,UL_LteDtx%,UL_LteBLER%,UL_NrAck%,UL_NrNack%,UL_NrDtx%,UL_NrBLER%,UL_LteThp%,UL_LteTph(bps),UL_NrThp%,UL_NrTph(bps),Lte_RSRP(dBm),Lte_RSRQ(dBm),NR_RSRP(dBm),NR_RSRQ(dBm),NR_SINR(dBm),UE_PowerMeas(mW),NRULpwr(dBm),NRDLpwr(dBm),LTEULpwr(dBm),LTEDLpwr(dBm) 
10.41322314,27294000,12827000,100,0,0,0,100,63.78947,11.89474,24.31579,36.21053,63.78589,100,0,0,0,0,0,100,100,100,31704000,0,0,-92,-9.5,-64,-10.5,23.5,3228.16,0,10.1,0,-52.2
10.90909091,27294000,13316000,100,0,0,0,100,66.40798,10.64302,22.949,33.59202,66.40734,100,0,0,0,0,0,100,100,100,31704000,0,0,-92,-9.5,-64,-10.5,23.5,3221.35,0,10.1,0,-52.2
11.40495868,27294000,12413000,100,0,0,0,100,61.86253,13.5255,24.61197,38.13747,61.86415,100,0,0,0,0,0.3289474,99.67105,100,100,31704000,0,0,-92,-9.5,-65,-10.5,23.5,3244.52,0,10.1,0,-52.2
11.90082645,27294000,11616000,100,0,0,0,100,58.02879,13.732,28.2392,41.97121,58.0274,100,0,0,0,0,0,100,100,100,31704000,0,0,-92,-10,-65,-10.5,23.5,3121.47,0,10.1,0,-52.2
12.39669421,27294000,11604000,100,0,0,0,100,57.8714,17.18404,24.94457,42.1286,57.86954,100,0,0,0,0,0,100,100,100,31704000,0,0,-92,-10,-65,-10.5,23.5,3092.91,0,10.1,0,-52.2
12.89256198,27294000,11968000,100,0,0,0,100,60.24363,12.51384,27.24252,39.75637,60.2391,100,0,0,0,0,0,100,100,100,31704000,0,0,-92,-9.5,-65,-10.5,23.5,3113.09,0,10.1,0,-52.2
13.38842975,27294000,12953000,100,0,0,0,100,65.52106,15.18847,19.29047,34.47894,65.51965,100,0,0,0,0,0,100,100,100,31704000,0,0,-92,-9.5,-65,-10.5,23.5,3123.25,0,10.1,0,-52.2
13.88429752,27294000,11052000,100,0,0,0,100,56.03544,12.07087,31.89369,43.96456,56.03487,100,0,0,0,0,0.3289474,99.67105,100,100,31704000,0,0,-92,-10,-65,-10.5,23.5,3064.24,0,10.1,0,-52.2
14.38016529,27294000,12249000,100,0,0,0,100,61.24031,13.17829,25.5814,38.75969,61.24035,100,0,0,0,0,0.3289474,99.67105,100,100,31704000,0,0,-92,-9.5,-65,-10.5,23.5,3109.52,0,10.1,0,-52.2
14.87603306,27294000,11287000,100,0,0,0,100,55.48173,15.39313,29.12514,44.51827,55.48194,100,0,0,0,0,0,100,100,100,31704000,0,0,-92,-9.5,-65,-10.5,23.5,3108.86,0,10.1,0,-52.2
15.37190083,27294000,11827000,100,0,0,0,100,58.42572,13.30377,28.27051,41.57428,58.42809,100,0,0,0,0,0,100,100,100,31704000,0,0,-92,-9.5,-65,-10.5,23.5,3097.92,0,10.1,0,-52.2
15.8677686,27294000,11498000,100,0,0,0,100,56.81063,10.63123,32.55814,43.18937,56.80697,100,0,0,0,0,0,100,100,100,31704000,0,0,-92,-9.5,-65,-10.5,23.5,3105.14,0,10.1,0,-52.2
16.36363636,27294000,11049000,100,0,0,0,100,56.31579,11.15789,32.52632,43.68421,56.31479,100,0,0,0,0,0,100,100,100,31704000,0,0,-92,-9.5,-65,-10.5,23.5,3084.79,0,10.1,0,-52.2
16.85950413,27294000,11428000,100,0,0,0,100,56.25692,10.18826,33.55482,43.74308,56.25405,100,0,0,0,0,0,100,100,100,31704000,0,0,-92,-9.5,-64,-10.5,23.5,3146.49,0,10.1,0,-52.2
17.3553719,27294000,11193000,100,0,0,0,100,55.78947,10.17544,34.03509,44.21053,55.78648,100,0,0,0,0,0,100,100,100,31704000,0,0,-92,-9.5,-64,-10.5,23.5,3066.03,0,10.1,0,-52.2
17.85123967,27294000,11428000,100,0,0,0,100,56.25692,11.18494,32.55814,43.74308,56.25405,100,0,0,0,0,0,100,100,100,31704000,0,0,-92,-9.5,-64,-10.5,23.5,3101.09,0,10.1,0,-52.2
18.34710744,27294000,11874000,100,0,0,0,100,59.18129,10.99415,29.82456,40.81871,59.18062,100,0,0,0,0,0,100,100,100,31704000,0,0,-92,-9.5,-64,-10.5,19.5,3064.55,0,10.1,0,-52.2
18.84297521,27294000,12789000,100,0,0,0,100,63.01218,14.5072,22.48062,36.98782,63.00872,100,0,0,0,0,0,100,100,100,31704000,0,0,-92,-9.5,-64,-10.5,19,3117.11,0,10.1,0,-52.2
19.33884298,27294000,12742000,100,0,0,0,100,63.30377,13.96896,22.72727,36.69623,63.30541,100,0,0,0,0,0,100,100,100,31704000,0,0,-93,-9.5,-64,-10.5,19,3063.12,0,10.1,0,-52.2
19.83471074,27294000,11357000,100,0,0,0,100,56.60819,13.21637,30.17544,43.39181,56.60387,100,0,0,0,0,0,100,100,100,31704000,0,0,-93,-9.5,-64,-10.5,20.5,3077.62,0,10.1,0,-52.2
20.33057851,27294000,13072000,100,0,0,0,100,65.11628,13.62126,21.26246,34.88372,65.11582,100,0,0,0,0,0,100,100,100,31704000,0,0,-93,-9.5,-64,-10.5,20.5,3081.93,0,10.1,0,-52.2
20.82644628,27294000,11287000,100,0,0,0,100,56.58915,12.18162,31.22924,43.41085,56.5878,100,0,0,0,0,0,100,100,100,31704000,0,0,-93,-10,-64,-10.5,20.5,3071.63,0,10.1,0,-52.2
21.32231405,27294000,12649000,100,0,0,0,100,63.08204,12.30599,24.61197,36.91796,63.08099,100,0,0,0,0,0,100,100,100,31704000,0,0,-93,-9.5,-64,-10.5,20.5,3087.38,0,10.1,0,-52.2
21.81818182,27294000,12742000,100,0,0,0,100,62.67996,13.06755,24.25249,37.32004,62.67995,100,0,0,0,0,0,100,100,100,31704000,0,0,-93,-9.5,-64,-10.5,21,3084.45,0,10.1,0,-52.2
