H_degree,DL_LteThp(bps),DL_NrDlThp(bps),DL_LteAck%,DL_LteNack%,DL_LteDtx%,DL_LteBLER%,DL_LteThp%,DL_NrAck%,DL_NrNack%,DL_NrDtx%,DL_NrBLER%,DL_NrThp%,UL_LteAck%,UL_LteNack%,UL_LteDtx%,UL_LteBLER%,UL_NrAck%,UL_NrNack%,UL_NrDtx%,UL_NrBLER%,UL_LteThp%,UL_LteTph(bps),UL_NrThp%,UL_NrTph(bps),Lte_RSRP(dBm),Lte_RSRQ(dBm),NR_RSRP(dBm),NR_RSRQ(dBm),NR_SINR(dBm),UE_PowerMeas(mW),NRULpwr(dBm),NRDLpwr(dBm),LTEULpwr(dBm),LTEDLpwr(dBm) 
-174.99304589707927,14239000,20064000,52.04678,0.5847953,47.36842,47.95322,52.16897,100.0,0.0,0.0,0.0,100.0,5.759162,94.24084,0,94.24084,99.67105,0.3289474,0.0,0.3289474,5.756845,1743000,99.66683,5983000,-91,-9.5,-78,-10.5,23.5,3470.79,0,10.1,0,-52.2
-174.49235048678722,13882000,20017000,50.87719,0.0,49.12281,49.12281,50.861,99.77852,0.2214839,0.0,0.2214839,99.77584,0.0,100.0,0,100.0,100.0,0.0,0.0,0.0,0.0,0,100.0,6003000,-91,-9.5,-78,-10.5,23.5,3559.3,0,10.1,0,-52.2
-173.99165507649514,26662000,20064000,97.66082,0.0,2.339181,2.339181,97.68447,100.0,0.0,0.0,0.0,100.0,96.5,3.5,0,3.5,99.67105,0.3289474,0.0,0.3289474,96.49886,30594000,99.66683,5983000,-91,-9.5,-78,-10.5,23.5,3461.71,0,10.1,0,-52.2
-173.49095966620305,26811000,20008000,98.24561,0.0,1.754386,1.754386,98.23038,99.77827,0.2217295,0.0,0.2217295,99.78057,96.5,3.5,0,3.5,100.0,0.0,0.0,0.0,96.49886,30594000,100.0,6003000,-91,-9.5,-78,-10.0,23.5,3484.54,0,10.1,0,-52.2
-172.990264255911,27294000,20064000,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0,0.0,100.0,0.0,0.0,0.0,100.0,31704000,100.0,6003000,-91,-9.5,-78,-10.0,23.5,3587.54,0,10.1,0,-52.2
-172.48956884561892,27133000,20052000,99.4152,0.0,0.5847953,0.5847953,99.41013,100.0,0.0,0.0,0.0,100.0,99.0,1.0,0,1.0,100.0,0.0,0.0,0.0,98.99697,31386000,100.0,6003000,-91,-9.5,-78,-10.0,23.5,3703.59,0,10.1,0,-52.2
-171.98887343532684,27294000,20052000,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0,0.0,100.0,0.0,0.0,0.0,100.0,31704000,100.0,6003000,-91,-9.5,-78,-10.0,23.5,3692.93,0,10.1,0,-52.2
-171.48817802503476,27294000,20064000,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0,0.0,100.0,0.0,0.0,0.0,100.0,31704000,100.0,6003000,-91,-9.5,-78,-10.0,23.5,3704.71,0,10.1,0,-52.2
-170.9874826147427,27294000,20064000,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0,0.0,100.0,0.0,0.0,0.0,100.0,31704000,100.0,6003000,-91,-9.5,-78,-10.0,23.5,3709.54,0,10.1,0,-52.2
-170.48678720445062,27294000,20052000,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0,0.0,100.0,0.0,0.0,0.0,100.0,31704000,100.0,6003000,-91,-9.5,-78,-10.0,23.5,3712.74,0,10.1,0,-52.2
-169.98609179415854,27294000,20064000,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0,0.0,100.0,0.0,0.0,0.0,100.0,31704000,100.0,6003000,-91,-9.5,-78,-10.0,23.5,3726.48,0,10.1,0,-52.2
-169.4853963838665,27294000,20075000,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0,0.0,100.0,0.0,0.0,0.0,100.0,31704000,100.0,6003000,-91,-9.5,-78,-10.0,23.5,3717.88,0,10.1,0,-52.2
-168.9847009735744,27294000,20064000,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0,0.0,100.0,0.0,0.0,0.0,100.0,31704000,100.0,6003000,-91,-9.5,-78,-10.0,23.5,3766.87,0,10.1,0,-52.2
-168.48400556328232,27294000,20052000,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0,0.0,100.0,0.0,0.0,0.0,100.0,31704000,100.0,6003000,-91,-9.5,-78,-10.0,23.5,3723.18,0,10.1,0,-52.2
-167.98331015299027,27294000,20064000,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0,0.0,100.0,0.0,0.0,0.0,100.0,31704000,100.0,6003000,-91,-9.5,-78,-10.0,23.5,3718.05,0,10.1,0,-52.2
-167.4826147426982,27294000,20064000,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0,0.0,100.0,0.0,0.0,0.0,100.0,31704000,100.0,6003000,-91,-9.5,-78,-10.0,23.5,3717.72,0,10.1,0,-52.2
-166.9819193324061,27294000,20064000,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0,0.0,100.0,0.0,0.0,0.0,100.0,31704000,100.0,6003000,-91,-9.5,-78,-10.0,23.5,3730.81,0,10.1,0,-52.2
-166.48122392211405,27294000,20064000,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0,0.0,100.0,0.0,0.0,0.0,100.0,31704000,100.0,6003000,-91,-9.5,-78,-10.0,23.5,3742.54,0,10.1,0,-52.2
-165.98052851182197,27294000,20075000,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0,0.0,100.0,0.0,0.0,0.0,100.0,31704000,100.0,6003000,-91,-9.5,-78,-10.0,23.5,3731.6,0,10.1,0,-52.2
-165.4798331015299,27294000,20064000,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0,0.0,100.0,0.0,0.0,0.0,100.0,31704000,100.0,6003000,-91,-9.5,-78,-10.0,23.5,3759.47,0,10.1,0,-52.2
-164.97913769123784,27294000,20064000,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0,0.0,100.0,0.0,0.0,0.0,100.0,31704000,100.0,6003000,-91,-9.5,-78,-10.0,23.5,3736.82,0,10.1,0,-52.2
-164.47844228094576,27294000,20075000,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0,0.0,100.0,0.0,0.0,0.0,100.0,31704000,100.0,6003000,-91,-9.5,-78,-10.0,23.5,3747.38,0,10.1,0,-52.2
-163.97774687065368,27294000,20064000,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0,0.0,100.0,0.0,0.0,0.0,100.0,31704000,100.0,6003000,-91,-9.5,-78,-10.0,23.5,3740.18,0,10.1,0,-52.2
-163.47705146036162,27294000,20064000,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0,0.0,100.0,0.0,0.0,0.0,100.0,31704000,100.0,6003000,-91,-9.5,-78,-10.0,23.5,3710.91,0,10.1,0,-52.2
-162.97635605006954,27294000,20064000,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0,0.0,100.0,0.0,0.0,0.0,100.0,31704000,100.0,6003000,-91,-9.5,-78,-10.0,23.5,3759.86,0,10.1,0,-52.2
-162.47566063977746,27294000,20052000,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0,0.0,100.0,0.0,0.0,0.0,100.0,31704000,100.0,6003000,-91,-9.5,-78,-10.0,23.5,3758.44,0,10.1,0,-52.2
-161.9749652294854,27294000,20064000,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0,0.0,100.0,0.0,0.0,0.0,100.0,31704000,100.0,6003000,-91,-9.5,-78,-10.0,23.5,3750.94,0,10.1,0,-52.2
-161.47426981919332,27294000,20052000,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0,0.0,100.0,0.0,0.0,0.0,100.0,31704000,100.0,6003000,-91,-9.5,-78,-10.0,23.5,3772.85,0,10.1,0,-52.2
-160.97357440890124,27294000,20075000,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0,0.0,100.0,0.0,0.0,0.0,100.0,31704000,100.0,6003000,-91,-9.5,-78,-10.0,23.5,3710.47,0,10.1,0,-52.2
-160.4728789986092,27294000,20064000,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0,0.0,100.0,0.0,0.0,0.0,100.0,31704000,100.0,6003000,-91,-9.5,-78,-10.0,23.5,3760.49,0,10.1,0,-52.2
-159.9721835883171,27294000,20064000,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0,0.0,100.0,0.0,0.0,0.0,100.0,31704000,100.0,6003000,-91,-9.5,-78,-10.0,23.5,3769.59,0,10.1,0,-52.2
-159.47148817802503,27294000,20075000,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0,0.0,100.0,0.0,0.0,0.0,100.0,31704000,100.0,6003000,-91,-9.5,-78,-10.0,23.5,3770.47,0,10.1,0,-52.2
-158.97079276773297,27294000,20075000,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0,0.0,100.0,0.0,0.0,0.0,100.0,31704000,100.0,6003000,-91,-9.5,-78,-10.0,23.5,3745.84,0,10.1,0,-52.2
-158.4700973574409,27294000,20064000,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0,0.0,100.0,0.0,0.0,0.0,100.0,31704000,100.0,6003000,-91,-9.5,-78,-10.0,23.5,3768.36,0,10.1,0,-52.2
-157.9694019471488,27294000,20064000,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0,0.0,100.0,0.0,0.0,0.0,100.0,31704000,100.0,6003000,-91,-9.5,-78,-10.0,23.5,3717.66,0,10.1,0,-52.2
-157.46870653685676,27294000,20064000,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0,0.0,100.0,0.0,0.0,0.0,100.0,31704000,100.0,6003000,-91,-9.5,-78,-10.0,23.5,3758.97,0,10.1,0,-52.2
-156.96801112656468,27294000,20052000,100.0,0.0,0.0,0.0,100.0,99.88926,0.110742,0.0,0.110742,99.88543,100.0,0.0,0,0.0,100.0,0.0,0.0,0.0,100.0,31704000,100.0,6003000,-91,-9.5,-78,-10.0,23.5,3757.75,0,10.1,0,-52.2
-156.4673157162726,27294000,20075000,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0,0.0,100.0,0.0,0.0,0.0,100.0,31704000,100.0,6003000,-91,-9.5,-78,-10.0,23.5,3753.55,0,10.1,0,-52.2
-155.96662030598054,27294000,20064000,100.0,0.0,0.0,0.0,100.0,99.66741,0.0,0.3325942,0.3325942,99.67086,100.0,0.0,0,0.0,100.0,0.0,0.0,0.0,100.0,31704000,100.0,6003000,-91,-9.5,-78,-10.0,23.5,3761.73,0,10.1,0,-52.2
-155.46592489568846,27294000,18274000,100.0,0.0,0.0,0.0,100.0,91.13082,5.875831,2.993348,8.86918,91.13305,100.0,0.0,0,0.0,85.85526,14.14474,0.0,14.14474,100.0,31704000,85.85707,5154000,-91,-9.5,-78,-10.0,23.5,3327.71,0,10.1,0,-52.2
-154.96522948539638,27294000,15428000,100.0,0.0,0.0,0.0,100.0,76.42105,13.15789,10.42105,23.57895,76.42045,100.0,0.0,0,0.0,56.57895,43.42105,0.0,43.42105,100.0,31704000,56.57171,3396000,-91,-9.5,-78,-10.0,23.5,3325.86,0,10.1,0,-52.2
-154.46453407510432,27294000,18029000,100.0,0.0,0.0,0.0,100.0,89.78947,6.421053,3.789474,10.21053,89.78768,100.0,0.0,0,0.0,70.72368,29.27632,0.0,29.27632,100.0,31704000,70.71464,4245000,-91,-9.5,-78,-10.0,23.5,3464.83,0,10.1,0,-52.2
-153.96383866481224,27294000,17407000,100.0,0.0,0.0,0.0,100.0,86.71096,8.637874,4.651163,13.28904,86.70984,100.0,0.0,0,0.0,68.42105,31.57895,0.0,31.57895,100.0,31704000,68.41579,4107000,-91,-9.5,-78,-10.0,23.5,3739.69,0,10.1,0,-52.2
-153.46314325452016,27294000,16206000,100.0,0.0,0.0,0.0,100.0,81.05263,10.42105,8.526316,18.94737,81.05064,100.0,0.0,0,0.0,58.22368,41.77632,0.0,41.77632,100.0,31704000,58.22089,3495000,-91,-9.5,-78,-10.0,23.5,3480.55,0,10.1,0,-52.2
-152.9624478442281,27294000,15362000,100.0,0.0,0.0,0.0,100.0,76.21053,13.68421,10.10526,23.78947,76.20614,100.0,0.0,0,0.0,41.44737,58.55263,0.0,58.55263,100.0,31704000,41.44594,2488000,-91,-9.5,-78,-10.0,23.5,3468.15,0,10.1,0,-52.2
-152.46175243393603,27294000,13739000,100.0,0.0,0.0,0.0,100.0,68.21053,12.84211,18.94737,31.78947,68.20674,100.0,0.0,0,0.0,1.644737,98.35526,0.0,98.35526,100.0,31704000,1.632517,98000,-91,-9.5,-78,-10.0,23.5,3502.73,0,10.1,0,-52.2
-151.96105702364395,27294000,15828000,100.0,0.0,0.0,0.0,100.0,78.31579,11.26316,10.42105,21.68421,78.31439,100.0,0.0,0,0.0,5.592105,94.07895,0.3289474,94.40789,100.0,31704000,5.580543,335000,-91,-9.5,-78,-10.0,23.5,3479.38,0,10.1,0,-52.2
-151.4603616133519,27294000,13587000,100.0,0.0,0.0,0.0,100.0,67.40576,15.96452,16.62971,32.59424,67.40475,100.0,0.0,0,0.0,5.592105,91.44737,2.960526,94.40789,100.0,31704000,5.580543,335000,-91,-9.5,-78,-10.0,23.5,3403.31,0,10.1,0,-52.2
-150.9596662030598,27294000,14762000,100.0,0.0,0.0,0.0,100.0,73.57895,10.94737,15.47368,26.42105,73.57456,100.0,0.0,0,0.0,5.921053,84.53947,9.539474,94.07895,100.0,31704000,5.91371,355000,-91,-9.5,-78,-10.0,23.5,3391.56,0,10.1,0,-52.2
-150.45897079276773,27294000,14117000,100.0,0.0,0.0,0.0,100.0,70.39911,11.3082,18.29268,29.60089,70.40195,100.0,0.0,0,0.0,4.605263,70.06579,25.32895,95.39474,100.0,31704000,4.597701,276000,-91,-9.5,-78,-10.0,23.5,3367.5,0,10.1,0,-52.2
-149.95827538247568,27294000,12883000,100.0,0.0,0.0,0.0,100.0,63.89812,14.83942,21.26246,36.10188,63.89539,100.0,0.0,0,0.0,0.6578947,35.52632,63.81579,99.34211,100.0,31704000,0.6496752,39000,-91,-9.5,-78,-10.0,23.5,3389.4,0,10.1,0,-52.2
-149.4575799721836,27294000,13540000,100.0,0.0,0.0,0.0,100.0,67.48538,13.21637,19.29825,32.51462,67.48405,100.0,0.0,0,0.0,0.0,19.07895,80.92105,100.0,100.0,31704000,0.0,0,-91,-9.5,-78,-10.0,23.5,3384.09,0,10.1,0,-52.2
-148.9568845618915,27294000,13828000,100.0,0.0,0.0,0.0,100.0,68.88151,9.52381,21.59468,31.11849,68.88169,100.0,0.0,0,0.0,0.0,11.51316,88.48684,100.0,100.0,31704000,0.0,0,-91,-9.5,-78,-10.0,23.5,3392.83,0,10.1,0,-52.2
-148.45618915159943,27294000,12648000,100.0,0.0,0.0,0.0,100.0,63.63636,14.41242,21.95122,36.36364,63.63455,100.0,0.0,0,0.0,0.0,9.539474,90.46053,100.0,100.0,31704000,0.0,0,-91,-9.5,-78,-10.0,23.5,3391.41,0,10.1,0,-52.2
-147.95549374130738,27294000,12578000,100.0,0.0,0.0,0.0,100.0,62.12625,14.28571,23.58804,37.87375,62.12204,100.0,0.0,0,0.0,0.0,10.19737,89.80263,100.0,100.0,31704000,0.0,0,-91,-9.5,-78,-10.0,23.5,3395.73,0,10.1,0,-52.2
-147.4547983310153,27294000,12930000,100.0,0.0,0.0,0.0,100.0,64.56257,15.50388,19.93355,35.43743,64.56289,100.0,0.0,0,0.0,0.0,12.82895,87.17105,100.0,100.0,31704000,0.0,0,-91,-9.5,-78,-10.0,23.5,3376.68,0,10.1,0,-52.2
-146.95410292072324,27294000,11874000,100.0,0.0,0.0,0.0,100.0,58.25028,13.17829,28.57143,41.74972,58.24658,100.0,0.0,0,0.0,0.0,6.907895,93.09211,100.0,100.0,31704000,0.0,0,-91,-9.5,-78,-10.0,23.5,3308.52,0,10.1,0,-52.2
-146.45340751043116,27294000,12049000,100.0,0.0,0.0,0.0,100.0,60.08869,16.62971,23.2816,39.91131,60.08877,100.0,0.0,0,0.0,0.0,5.921053,94.07895,100.0,100.0,31704000,0.0,0,-91,-9.5,-78,-10.0,23.5,3338.6,0,10.1,0,-52.2
-145.95271210013908,27294000,11052000,100.0,0.0,0.0,0.0,100.0,55.9247,12.84607,31.22924,44.0753,55.9203,100.0,0.0,0,0.0,0.0,3.289474,96.71053,100.0,100.0,31704000,0.0,0,-91,-9.5,-78,-10.0,23.5,3298.93,0,10.1,0,-52.2
-145.452016689847,27294000,10630000,100.0,0.0,0.0,0.0,100.0,53.15615,13.28904,33.55482,46.84385,53.15567,100.0,0.0,0,0.0,0.0,0.0,100.0,100.0,100.0,31704000,0.0,0,-91,-9.5,-78,-10.0,23.5,3300.18,0,10.1,0,-52.2
-144.95132127955495,27294000,10515000,100.0,0.0,0.0,0.0,100.0,52.38095,18.38317,29.23588,47.61905,52.37858,100.0,0.0,0,0.0,0.0,0.3289474,99.67105,100.0,100.0,31704000,0.0,0,-91,-9.5,-78,-10.0,23.5,3310.53,0,10.1,0,-52.2
-144.45062586926286,27294000,11616000,100.0,0.0,0.0,0.0,100.0,58.25028,12.51384,29.23588,41.74972,58.24658,100.0,0.0,0,0.0,0.0,0.0,100.0,100.0,100.0,31704000,0.0,0,-91,-9.5,-78,-10.0,23.5,3300.99,0,10.1,0,-52.2
-143.94993045897078,27294000,11616000,100.0,0.0,0.0,0.0,100.0,57.89474,10.21053,31.89474,42.10526,57.89474,100.0,0.0,0,0.0,0.0,0.0,100.0,100.0,100.0,31704000,0.0,0,-91,-9.5,-78,-10.0,23.5,3303.95,0,10.1,0,-52.2
-143.44923504867873,27294000,12439000,100.0,0.0,0.0,0.0,100.0,62.0,13.05263,24.94737,38.0,61.99661,100.0,0.0,0,0.0,0.0,0.0,100.0,100.0,100.0,31704000,0.0,0,-91,-9.5,-78,-10.0,23.5,3312.33,0,10.1,0,-52.2
-142.94853963838665,27294000,10737000,100.0,0.0,0.0,0.0,100.0,52.31579,12.0,35.68421,47.68421,52.3126,100.0,0.0,0,0.0,0.0,0.0,100.0,100.0,100.0,31704000,0.0,0,-91,-9.5,-78,-10.0,23.5,3313.04,0,10.1,0,-52.2
-142.44784422809457,27294000,10270000,100.0,0.0,0.0,0.0,100.0,51.16279,13.62126,35.21595,48.83721,51.15816,100.0,0.0,0,0.0,0.0,0.0,100.0,100.0,100.0,31704000,0.0,0,-91,-9.5,-78,-10.0,23.5,3192.22,0,10.1,0,-52.2
-141.9471488178025,27294000,11240000,100.0,0.0,0.0,0.0,100.0,55.70321,10.40975,33.88704,44.29679,55.70112,100.0,0.0,0,0.0,0.0,0.0,100.0,100.0,100.0,31704000,0.0,0,-91,-9.5,-78,-10.0,23.5,3251.8,0,10.1,0,-52.2
-141.44645340751043,27294000,11338000,100.0,0.0,0.0,0.0,100.0,56.47841,13.62126,29.90033,43.52159,56.47821,100.0,0.0,0,0.0,0.0,0.0,100.0,100.0,100.0,31704000,0.0,0,-91,-9.5,-78,-10.0,23.5,3211.08,0,10.1,0,-52.2
-140.94575799721835,27294000,11545000,100.0,0.0,0.0,0.0,100.0,56.52632,14.42105,29.05263,43.47368,56.52412,100.0,0.0,0,0.0,0.0,0.0,100.0,100.0,100.0,31704000,0.0,0,-91,-9.5,-78,-10.0,23.5,3263.98,0,10.1,0,-52.2
-140.44506258692627,27294000,10693000,100.0,0.0,0.0,0.0,100.0,53.57895,14.31579,32.10526,46.42105,53.57855,100.0,0.0,0,0.0,0.0,0.0,100.0,100.0,100.0,31704000,0.0,0,-91,-9.5,-78,-10.0,23.5,3234.89,0,10.1,0,-52.2
-139.94436717663422,27294000,11827000,100.0,0.0,0.0,0.0,100.0,58.94737,15.20468,25.84795,41.05263,58.94637,100.0,0.0,0,0.0,0.0,0.0,100.0,100.0,100.0,31704000,0.0,0,-91,-9.5,-78,-10.0,23.5,3246.98,0,10.1,0,-52.2
-139.44367176634213,27294000,10382000,100.0,0.0,0.0,0.0,100.0,51.7165,14.06423,34.21927,48.2835,51.71606,100.0,0.0,0,0.0,0.0,0.0,100.0,100.0,100.0,31704000,0.0,0,-91,-9.5,-78,-10.0,23.5,3190.9,0,10.1,0,-52.2
-138.94297635605005,27294000,11381000,100.0,0.0,0.0,0.0,100.0,55.87583,13.1929,30.93126,44.12417,55.87473,100.0,0.0,0,0.0,0.0,0.0,100.0,100.0,100.0,31704000,0.0,0,-91,-9.5,-78,-10.0,23.5,3223.24,0,10.1,0,-52.2
-138.442280945758,27294000,12059000,100.0,0.0,0.0,0.0,100.0,60.10526,10.84211,29.05263,39.89474,60.10267,100.0,0.0,0,0.0,0.0,0.0,100.0,100.0,100.0,31704000,0.0,0,-91,-9.5,-78,-10.0,23.5,3240.79,0,10.1,0,-52.2
-137.94158553546592,27294000,11382000,100.0,0.0,0.0,0.0,100.0,56.76275,16.62971,26.60754,43.23725,56.76242,100.0,0.0,0,0.0,0.0,0.0,100.0,100.0,100.0,31704000,0.0,0,-91,-9.5,-78,-10.0,23.5,3218.85,0,10.1,0,-52.2
-137.44089012517384,27294000,11264000,100.0,0.0,0.0,0.0,100.0,55.9867,12.74945,31.26386,44.0133,55.98444,100.0,0.0,0,0.0,0.0,0.0,100.0,100.0,100.0,31704000,0.0,0,-91,-9.5,-78,-10.0,23.5,3172.81,0,10.1,0,-52.2
-136.94019471488178,27294000,11099000,100.0,0.0,0.0,0.0,100.0,56.20843,15.18847,28.6031,43.79157,56.20886,100.0,0.0,0,0.0,0.0,0.0,100.0,100.0,100.0,31704000,0.0,0,-91,-9.5,-78,-10.0,23.5,3143.08,0,10.1,0,-52.2
-136.4394993045897,27294000,11271000,100.0,0.0,0.0,0.0,100.0,56.21053,15.36842,28.42105,43.78947,56.21013,100.0,0.0,0,0.0,0.0,0.0,100.0,100.0,100.0,31704000,0.0,0,-91,-9.5,-78,-10.0,23.5,3176.84,0,10.1,0,-52.2
-135.93880389429762,27294000,12916000,100.0,0.0,0.0,0.0,100.0,64.34109,11.40642,24.25249,35.65891,64.33873,100.0,0.0,0,0.0,0.0,0.0,100.0,100.0,100.0,31704000,0.0,0,-91,-9.5,-78,-10.0,23.5,3151.19,0,10.1,0,-52.2
-135.43810848400557,27294000,11738000,100.0,0.0,0.0,0.0,100.0,59.15789,10.21053,30.63158,40.84211,59.1557,100.0,0.0,0,0.0,0.0,0.0,100.0,100.0,100.0,31704000,0.0,0,-91,-9.5,-78,-10.0,23.5,3165.93,0,10.1,0,-52.2
-134.9374130737135,27294000,11780000,100.0,0.0,0.0,0.0,100.0,59.26316,10.73684,30.0,40.73684,59.26037,100.0,0.0,0,0.0,0.0,0.0,100.0,100.0,100.0,31704000,0.0,0,-91,-9.5,-78,-10.0,23.5,3165.58,0,10.1,0,-52.2
